USE_Twb,MIN_GPS_MEASUREMENTS_FOR_ALIGNMENT,gps_noise_std,MAX_GPS_MEASUREMENTS,Tiempo total de ejecución,RMSE posición,ATE,RMSE velocidad,RMSE rotación,Distancia recorrida,Transformación rígida (flattened)
True,45,0.1000000,100,78.9402363,0.0178120,0.0300469,0.0385387,1.9177272,23.0430675,"[0.9999992, -0.0005112, -0.0012063, 0.0107098, 0.0004975, 0.9999353, -0.0113605, 0.0061940, 0.0012120, 0.0113599, 0.9999347, -0.0217400, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,50,0.1000000,100,76.4936807,0.0184624,0.0309097,0.0383722,1.9177248,23.0430675,"[0.9999545, -0.0054278, -0.0078534, 0.0052517, 0.0051789, 0.9994944, -0.0313745, 0.0063212, 0.0080197, 0.0313324, 0.9994770, -0.0179599, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,55,0.1000000,100,78.1283541,0.0194805,0.0316559,0.0387572,1.9177266,23.0430675,"[0.9998955, -0.0092060, -0.0111558, -0.0052100, 0.0087155, 0.9990259, -0.0432707, 0.0056105, 0.0115430, 0.0431690, 0.9990016, -0.0130285, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,60,0.1000000,100,75.6660309,0.0207683,0.0332446,0.0384834,1.9177244,23.0430675,"[0.9998829, -0.0101822, -0.0114266, -0.0143992, 0.0096449, 0.9988880, -0.0461635, 0.0075103, 0.0118837, 0.0460480, 0.9988692, -0.0103146, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,65,0.1000000,100,71.2985992,0.0218440,0.0351659,0.0378003,1.9177247,23.0430675,"[0.9999314, -0.0076438, -0.0088762, -0.0204432, 0.0072886, 0.9991976, -0.0393911, 0.0125431, 0.0091700, 0.0393237, 0.9991848, -0.0117090, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,70,0.1000000,100,69.6071277,0.0227447,0.0370049,0.0376827,1.9177245,23.0430675,"[0.9999730, -0.0061195, -0.0040766, -0.0307713, 0.0059951, 0.9995360, -0.0298657, 0.0099770, 0.0042574, 0.0298405, 0.9995457, -0.0083664, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,75,0.1000000,100,67.6322424,0.0236340,0.0387559,0.0374439,1.9177244,23.0430675,"[0.9999898, -0.0043618, -0.0011679, -0.0368983, 0.0043334, 0.9997186, -0.0233250, 0.0110549, 0.0012693, 0.0233197, 0.9997273, -0.0072071, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,80,0.1000000,100,65.9380441,0.0241847,0.0398067,0.0373835,1.9177243,23.0430675,"[0.9999955, -0.0026379, 0.0014127, -0.0421488, 0.0026623, 0.9998428, -0.0175301, 0.0110819, -0.0013662, 0.0175338, 0.9998453, -0.0058784, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,85,0.1000000,100,65.1444209,0.0245744,0.0405030,0.0373227,1.9177241,23.0430675,"[0.9999958, -0.0013757, 0.0025608, -0.0459361, 0.0014147, 0.9998819, -0.0153025, 0.0117485, -0.0025394, 0.0153061, 0.9998797, -0.0065832, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,90,0.1000000,100,64.4388301,0.0247456,0.0408061,0.0373228,1.9177241,23.0430675,"[0.9999780, 0.0031682, 0.0058249, -0.0442226, -0.0031217, 0.9999633, -0.0079798, 0.0229518, -0.0058499, 0.0079614, 0.9999512, -0.0059855, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,95,0.1000000,100,63.4104133,0.0247944,0.0408721,0.0373227,1.9177241,23.0430675,"[0.9999892, -0.0036682, -0.0028635, -0.0533553, 0.0035818, 0.9995548, -0.0296258, 0.0121177, 0.0029709, 0.0296152, 0.9995571, -0.0063910, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
