USE_Twb,MIN_GPS_MEASUREMENTS_FOR_ALIGNMENT,gps_noise_std,MAX_GPS_MEASUREMENTS,Tiempo total de ejecución,RMSE posición,ATE,RMSE velocidad,RMSE rotación,Distancia recorrida,Transformación rígida (flattened)
True,25,0.1000000,100,70.3097675,0.0215951,0.0341357,0.0369097,1.9189538,24.7654954,"[0.9999983, 0.0016587, 0.0008230, 0.0182574, -0.0016483, 0.9999211, -0.0124557, -0.0043959, -0.0008436, 0.0124543, 0.9999221, -0.0024783, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,25,0.1000000,100,65.2721305,0.0218035,0.0352570,0.0354095,1.9182396,22.4751508,"[0.9999158, 0.0007777, 0.0129556, 0.0005149, -0.0009212, 0.9999382, 0.0110788, 0.0012476, -0.0129462, -0.0110898, 0.9998547, -0.0065329, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,25,0.1000000,100,61.3306398,0.0145123,0.0235087,0.0336315,1.9181867,22.7467085,"[0.9998411, -0.0019057, 0.0177251, -0.0168482, 0.0017363, 0.9999527, 0.0095693, -0.0143055, -0.0177425, -0.0095370, 0.9997971, -0.0026576, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,30,0.1000000,100,68.4111435,0.0214139,0.0289140,0.0359537,1.9138932,22.7356553,"[0.9998775, 0.0029308, 0.0153803, -0.0060853, -0.0030498, 0.9999656, 0.0077165, 0.0021549, -0.0153571, -0.0077625, 0.9998519, 0.0003332, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,30,0.1000000,100,77.2835500,0.0315370,0.0520067,0.0376299,1.9209311,23.2132885,"[0.9993382, 0.0125990, 0.0341458, 0.0194807, -0.0143761, 0.9985260, 0.0523646, -0.0118986, -0.0334365, -0.0528203, 0.9980461, -0.0087263, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,30,0.1000000,100,65.8990984,0.0214596,0.0357335,0.0353258,1.9183453,23.6271451,"[0.9999086, -0.0063001, 0.0119627, -0.0146121, 0.0062230, 0.9999597, 0.0064732, -0.0093449, -0.0120030, -0.0063982, 0.9999075, -0.0010612, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,30,0.1000000,100,62.6693900,0.0227091,0.0382674,0.0345702,1.9174826,23.2825047,"[0.9999367, -0.0068881, 0.0088975, -0.0058519, 0.0069332, 0.9999632, -0.0050485, -0.0144454, -0.0088624, 0.0051099, 0.9999477, 0.0030752, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,30,0.1000000,100,52.2806408,0.0209824,0.0347907,0.0320642,1.9171381,18.9572041,"[0.9999939, 0.0007466, 0.0034285, -0.0105171, -0.0007192, 0.9999678, -0.0079999, 0.0005412, -0.0034344, 0.0079973, 0.9999622, 0.0021263, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,35,0.1000000,100,77.7666659,0.0193735,0.0267042,0.0373542,1.9184355,20.9206214,"[0.9995555, 0.0066120, 0.0290810, -0.0123687, -0.0077559, 0.9991930, 0.0394236, 0.0033532, -0.0287971, -0.0396315, 0.9988000, 0.0047144, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,35,0.1000000,100,64.5412397,0.0186812,0.0297241,0.0360709,1.9175615,25.7127984,"[0.9999667, -0.0060787, 0.0054389, -0.0020912, 0.0061792, 0.9998066, -0.0186708, 0.0026513, -0.0053244, 0.0187038, 0.9998109, -0.0007551, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
