USE_Twb,MIN_GPS_MEASUREMENTS_FOR_ALIGNMENT,gps_noise_std,MAX_GPS_MEASUREMENTS,Tiempo total de ejecución,RMSE posición,ATE,RMSE velocidad,RMSE rotación,Distancia recorrida,Transformación rígida (flattened)
True,20,0.1000000,100,78.1904802,0.0124001,0.0198001,0.0568151,1.9458271,20.7118959,"[0.9999748, -0.0027918, 0.0065297, -0.0217134, 0.0028325, 0.9999765, -0.0062362, 0.0015513, -0.0065121, 0.0062546, 0.9999592, -0.0100641, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,20,0.1000000,100,81.1282051,0.0250266,0.0366405,0.0582225,1.9485050,21.1291114,"[0.9998460, -0.0128052, -0.0120130, -0.0313430, 0.0118985, 0.9972768, -0.0728356, 0.0125240, 0.0129117, 0.0726817, 0.9972754, -0.0000633, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,25,0.1000000,100,76.8073928,0.0189427,0.0293575,0.0559493,1.9464240,20.7483035,"[0.9999154, 0.0026203, 0.0127459, -0.0060261, -0.0025786, 0.9999912, -0.0032937, 0.0028233, -0.0127544, 0.0032606, 0.9999133, -0.0054025, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,25,0.1000000,100,82.8139932,0.0281808,0.0480727,0.0600586,1.9469790,21.2015081,"[0.9996926, 0.0106479, 0.0224001, -0.0191661, -0.0114470, 0.9992911, 0.0358744, -0.0007396, -0.0220024, -0.0361197, 0.9991056, -0.0231031, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,25,0.1000000,100,84.8195407,0.0199584,0.0308828,0.0618797,1.9464589,23.7283883,"[0.9991251, 0.0143323, 0.0393269, -0.0127877, -0.0171193, 0.9972914, 0.0715971, 0.0019027, -0.0381962, -0.0722067, 0.9966638, -0.0036394, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,25,0.1000000,100,80.0484862,0.0138519,0.0220308,0.0583232,1.9461720,21.3716619,"[0.9998338, -0.0039000, 0.0178095, -0.0175108, 0.0039520, 0.9999880, -0.0028881, 0.0019750, -0.0177980, 0.0029580, 0.9998372, -0.0042868, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,25,0.1000000,100,86.0784063,0.0221924,0.0376732,0.0628943,1.9475027,23.8701816,"[0.9998535, 0.0055786, 0.0161853, -0.0091174, -0.0057657, 0.9999169, 0.0115345, 0.0188613, -0.0161196, -0.0116261, 0.9998025, -0.0095528, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,30,0.1000000,100,79.2042248,0.0142351,0.0239652,0.0582769,1.9480025,20.9627399,"[0.9996352, 0.0066069, 0.0261964, 0.0058193, -0.0076065, 0.9992391, 0.0382645, -0.0038535, -0.0259238, -0.0384497, 0.9989248, -0.0273406, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,30,0.1000000,100,81.3399510,0.0144724,0.0226797,0.0605971,1.9485104,21.7083047,"[0.9999821, -0.0029239, 0.0052346, -0.0067689, 0.0031105, 0.9993465, -0.0360183, 0.0044658, -0.0051259, 0.0360339, 0.9993376, -0.0030230, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,30,0.1000000,100,80.8095393,0.0261738,0.0356445,0.0591784,1.9478600,22.7954299,"[0.9999369, 0.0013334, 0.0111578, -0.0241140, -0.0013614, 0.9999959, 0.0025041, 0.0018240, -0.0111544, -0.0025192, 0.9999346, -0.0077300, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,30,0.1000000,100,79.7711020,0.0225429,0.0352697,0.0594452,1.9458764,22.5538633,"[0.9999968, -0.0024803, -0.0003909, -0.0061746, 0.0024691, 0.9996495, -0.0263623, 0.0024008, 0.0004561, 0.0263613, 0.9996524, -0.0072870, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,30,0.1000000,100,87.2454290,0.0155206,0.0254274,0.0643910,1.9472570,21.4771123,"[0.9998928, -0.0008050, 0.0146197, -0.0107886, 0.0008378, 0.9999971, -0.0022424, -0.0004825, -0.0146179, 0.0022544, 0.9998906, -0.0071700, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,35,0.1000000,100,86.1891041,0.0286968,0.0444814,0.0642382,1.9484464,21.6628813,"[0.9999278, -0.0019867, 0.0118491, -0.0088886, 0.0018490, 0.9999307, 0.0116236, -0.0160368, -0.0118714, -0.0116009, 0.9998623, -0.0139029, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,35,0.1000000,100,80.5434501,0.0173144,0.0283160,0.0610351,1.9468296,23.4378831,"[0.9999800, 0.0003216, 0.0063251, -0.0185169, -0.0001839, 0.9997632, -0.0217635, 0.0055833, -0.0063306, 0.0217619, 0.9997432, -0.0067485, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,35,0.1000000,100,84.9078679,0.0232306,0.0364369,0.0632247,1.9467367,21.9733081,"[0.9999754, -0.0013952, 0.0068721, -0.0006923, 0.0015310, 0.9998027, -0.0198063, 0.0031640, -0.0068431, 0.0198163, 0.9997802, -0.0031069, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,35,0.1000000,100,77.3742476,0.0159870,0.0262470,0.0573272,1.9483424,22.0444482,"[0.9999706, -0.0057456, 0.0050896, -0.0187145, 0.0058596, 0.9997255, -0.0226847, 0.0084956, -0.0049579, 0.0227138, 0.9997298, -0.0135714, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,35,0.1000000,100,74.9988170,0.0206909,0.0345641,0.0567847,1.9475226,22.6738666,"[0.9999614, -0.0086859, 0.0013690, -0.0016149, 0.0087319, 0.9992291, -0.0382817, 0.0037805, -0.0010356, 0.0382922, 0.9992663, 0.0004103, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,40,0.1000000,100,80.7270510,0.0145183,0.0245933,0.0614006,1.9474546,24.7369672,"[0.9999648, -0.0081633, 0.0019123, -0.0076234, 0.0082246, 0.9993675, -0.0346038, 0.0072785, -0.0016287, 0.0346183, 0.9993995, -0.0069412, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,40,0.1000000,100,83.4988179,0.0215548,0.0309364,0.0639676,1.9457178,23.6466926,"[0.9999555, -0.0001747, 0.0094330, 0.0091071, 0.0002516, 0.9999667, -0.0081487, -0.0026698, -0.0094313, 0.0081507, 0.9999223, -0.0027171, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,40,0.1000000,100,84.3700011,0.0272213,0.0413822,0.0635582,1.9471204,22.0436945,"[0.9999499, 0.0011875, 0.0099417, -0.0343781, -0.0011751, 0.9999985, -0.0012439, 0.0027338, -0.0099431, 0.0012321, 0.9999498, -0.0103325, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,40,0.1000000,100,74.9164047,0.0231166,0.0371655,0.0583535,1.9470618,21.3422622,"[0.9999272, 0.0001219, 0.0120633, -0.0049496, -0.0000286, 0.9999701, -0.0077380, -0.0008461, -0.0120639, 0.0077371, 0.9998973, -0.0006388, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,40,0.1000000,100,76.9605656,0.0307008,0.0529872,0.0595964,1.9476513,21.3250813,"[0.9998376, -0.0010102, 0.0179961, -0.0288455, 0.0008350, 0.9999522, 0.0097406, 0.0031952, -0.0180051, -0.0097240, 0.9997906, -0.0050328, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,45,0.1000000,100,85.7914093,0.0264757,0.0439424,0.0657558,1.9491800,21.2732226,"[0.9998638, 0.0056846, 0.0154944, 0.0134144, -0.0058157, 0.9999475, 0.0084324, -0.0000022, -0.0154456, -0.0085214, 0.9998444, 0.0090418, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,45,0.1000000,100,74.0335455,0.0186155,0.0313976,0.0581563,1.9493053,23.5770763,"[0.9999561, 0.0008443, 0.0093302, 0.0078768, -0.0006995, 0.9998794, -0.0155147, -0.0001100, -0.0093421, 0.0155075, 0.9998361, -0.0044681, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,45,0.1000000,100,77.3571999,0.0202194,0.0328374,0.0598936,1.9476867,23.7425164,"[0.9999111, 0.0034928, 0.0128700, -0.0037611, -0.0035354, 0.9999883, 0.0032909, -0.0025476, -0.0128583, -0.0033361, 0.9999118, -0.0171895, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,45,0.1000000,100,78.8049006,0.0208846,0.0358709,0.0610089,1.9484349,22.7854930,"[0.9998624, -0.0135012, -0.0096602, -0.0219609, 0.0128088, 0.9975685, -0.0685500, 0.0076381, 0.0105611, 0.0684169, 0.9976039, 0.0025314, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,45,0.1000000,100,75.3777375,0.0233568,0.0387943,0.0594940,1.9468532,23.5992619,"[0.9999564, -0.0043922, 0.0082366, -0.0163871, 0.0045762, 0.9997373, -0.0224593, -0.0007801, -0.0081358, 0.0224960, 0.9997139, 0.0058395, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,50,0.1000000,100,78.5082452,0.0213486,0.0342239,0.0612932,1.9472064,20.8637395,"[0.9999034, -0.0063432, 0.0123681, -0.0302157, 0.0064818, 0.9999163, -0.0111958, -0.0104315, -0.0122960, 0.0112748, 0.9998608, -0.0034400, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,50,0.1000000,100,75.9594131,0.0183961,0.0299634,0.0594282,1.9461048,23.3588789,"[0.9999791, -0.0000513, 0.0064630, 0.0069412, 0.0001364, 0.9999132, -0.0131749, 0.0017387, -0.0064618, 0.0131755, 0.9998924, -0.0225204, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,50,0.1000000,100,76.0169146,0.0189134,0.0316298,0.0591305,1.9442822,22.7447764,"[0.9999657, -0.0048215, 0.0067393, 0.0081957, 0.0049687, 0.9997455, -0.0220058, 0.0009139, -0.0066315, 0.0220385, 0.9997352, 0.0057089, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,50,0.1000000,100,84.7742188,0.0220042,0.0348462,0.0652199,1.9465393,21.1835971,"[0.9999928, -0.0036714, 0.0009676, -0.0099470, 0.0037025, 0.9994048, -0.0343019, 0.0047266, -0.0008411, 0.0343053, 0.9994112, -0.0017374, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,50,0.1000000,100,77.9764545,0.0171576,0.0270690,0.0611534,1.9459716,19.7485962,"[0.9999805, -0.0035029, 0.0051666, -0.0234062, 0.0036326, 0.9996727, -0.0253262, 0.0221889, -0.0050762, 0.0253444, 0.9996660, -0.0068025, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,55,0.1000000,100,74.3958063,0.0294669,0.0484229,0.0593050,1.9473103,19.7595205,"[0.9999801, 0.0040240, 0.0048596, 0.0132621, -0.0039695, 0.9999298, -0.0111610, -0.0017835, -0.0049042, 0.0111415, 0.9999259, 0.0005386, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,55,0.1000000,100,78.9235306,0.0210671,0.0356576,0.0618221,1.9446832,21.0605496,"[0.9999905, -0.0011250, 0.0042010, -0.0032955, 0.0012468, 0.9995761, -0.0290909, 0.0031388, -0.0041665, 0.0290959, 0.9995680, -0.0056134, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,55,0.1000000,100,76.6627102,0.0230482,0.0391198,0.0612650,1.9480839,20.3755736,"[0.9999720, -0.0053903, 0.0051801, 0.0008045, 0.0055230, 0.9996480, -0.0259514, 0.0008948, -0.0050384, 0.0259792, 0.9996498, 0.0020706, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,55,0.1000000,100,77.4869223,0.0173722,0.0287649,0.0615520,1.9474428,22.4451866,"[0.9999592, -0.0058653, 0.0068638, -0.0004198, 0.0059847, 0.9998289, -0.0175014, 0.0007937, -0.0067600, 0.0175418, 0.9998233, -0.0118308, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,55,0.1000000,100,72.5359623,0.0252070,0.0421069,0.0581129,1.9470487,22.7377516,"[0.9997065, 0.0018783, 0.0241595, -0.0164959, -0.0027050, 0.9994100, 0.0342458, -0.0066236, -0.0240810, -0.0343011, 0.9991218, -0.0018803, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,60,0.1000000,100,72.3908701,0.0208606,0.0304146,0.0592341,1.9448742,22.9866252,"[0.9999070, -0.0005297, 0.0136258, -0.0099835, 0.0006626, 0.9999522, -0.0097555, 0.0011679, -0.0136200, 0.0097636, 0.9998596, -0.0001640, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,60,0.1000000,100,88.4487965,0.0133521,0.0219327,0.0686160,1.9466096,22.8292972,"[0.9997974, 0.0042415, 0.0196785, -0.0144336, -0.0045554, 0.9998626, 0.0159398, -0.0070680, -0.0196082, -0.0160262, 0.9996793, -0.0049513, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,60,0.1000000,100,73.0151732,0.0275524,0.0468640,0.0595241,1.9463570,21.2510710,"[0.9999574, -0.0092294, -0.0003411, 0.0004438, 0.0092072, 0.9990940, -0.0415590, 0.0072743, 0.0007241, 0.0415541, 0.9991364, -0.0057824, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,60,0.1000000,100,77.1467202,0.0273530,0.0381642,0.0620796,1.9486974,22.6982200,"[0.9999108, -0.0110954, -0.0074524, -0.0104058, 0.0105666, 0.9976543, -0.0676747, 0.0061648, 0.0081850, 0.0675901, 0.9976823, -0.0003118, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,60,0.1000000,100,80.6165457,0.0238615,0.0382839,0.0643615,1.9461329,22.5362875,"[0.9999925, -0.0034344, -0.0017857, -0.0156759, 0.0033846, 0.9996248, -0.0271832, 0.0027014, 0.0018784, 0.0271769, 0.9996290, -0.0058864, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,65,0.1000000,100,70.6094480,0.0298496,0.0438154,0.0582932,1.9474121,23.2103871,"[0.9999369, 0.0002888, 0.0112345, 0.0011148, -0.0001762, 0.9999498, -0.0100205, -0.0005449, -0.0112369, 0.0100179, 0.9998867, -0.0021454, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,65,0.1000000,100,73.1790016,0.0166034,0.0272682,0.0598999,1.9474818,23.6781789,"[0.9999208, 0.0015228, 0.0124885, -0.0085854, -0.0013664, 0.9999207, -0.0125207, 0.0036703, -0.0125065, 0.0125026, 0.9998437, -0.0053603, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,65,0.1000000,100,75.3401530,0.0148235,0.0244891,0.0606391,1.9471332,21.3746434,"[0.9999787, -0.0064817, 0.0007881, 0.0062547, 0.0064999, 0.9996453, -0.0258303, 0.0089831, -0.0006204, 0.0258349, 0.9996661, -0.0159418, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,65,0.1000000,100,73.7250724,0.0250491,0.0418377,0.0599308,1.9480560,21.3095062,"[0.9998934, 0.0011313, 0.0145550, -0.0405157, -0.0008801, 0.9998507, -0.0172555, 0.0058454, -0.0145723, 0.0172408, 0.9997452, 0.0003057, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,65,0.1000000,100,67.4487391,0.0278102,0.0451575,0.0567790,1.9470156,21.5792701,"[0.9998851, 0.0052771, 0.0142117, -0.0349090, -0.0053058, 0.9999840, 0.0019838, 0.0197587, -0.0142010, -0.0020590, 0.9998971, -0.0053058, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,70,0.1000000,100,76.5882366,0.0188979,0.0312491,0.0633108,1.9459044,22.8662506,"[0.9999587, -0.0009278, 0.0090392, -0.0445616, 0.0010431, 0.9999180, -0.0127625, 0.0032091, -0.0090266, 0.0127714, 0.9998777, -0.0098534, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,70,0.1000000,100,68.3789456,0.0202009,0.0330282,0.0582719,1.9475058,22.2066843,"[0.9999682, -0.0030012, 0.0073905, -0.0084821, 0.0030790, 0.9999397, -0.0105368, 0.0019033, -0.0073585, 0.0105592, 0.9999171, -0.0027082, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,70,0.1000000,100,69.0949242,0.0260148,0.0404665,0.0584312,1.9466683,23.8800573,"[0.9999084, -0.0002610, 0.0135301, 0.0230179, 0.0003380, 0.9999837, -0.0056909, -0.0037724, -0.0135284, 0.0056949, 0.9998923, -0.0010554, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,70,0.1000000,100,81.8480952,0.0246405,0.0401453,0.0670318,1.9472973,22.5340319,"[0.9999433, 0.0006427, 0.0106278, -0.0233175, -0.0006303, 0.9999991, -0.0011672, 0.0001155, -0.0106286, 0.0011604, 0.9999428, -0.0046586, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,70,0.1000000,100,72.6858921,0.0160033,0.0246538,0.0607312,1.9472270,21.4165640,"[0.9997506, 0.0015821, 0.0222785, -0.0063848, -0.0018689, 0.9999156, 0.0128601, -0.0006229, -0.0222563, -0.0128986, 0.9996691, -0.0121279, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,75,0.1000000,100,74.2906241,0.0135482,0.0224929,0.0629114,1.9459460,22.4371427,"[0.9999417, -0.0034514, 0.0102297, -0.0103874, 0.0035310, 0.9999635, -0.0077785, 0.0053293, -0.0102025, 0.0078142, 0.9999174, -0.0084492, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,75,0.1000000,100,74.9019473,0.0148573,0.0244660,0.0633502,1.9473581,21.8319661,"[0.9999442, -0.0044513, 0.0095770, -0.0229573, 0.0045662, 0.9999174, -0.0120131, 0.0041398, -0.0095228, 0.0120562, 0.9998820, -0.0032854, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,75,0.1000000,100,76.9561503,0.0180917,0.0275665,0.0631883,1.9448538,21.9340700,"[0.9999699, -0.0061120, 0.0047847, -0.0092619, 0.0061917, 0.9998389, -0.0168460, 0.0025376, -0.0046809, 0.0168751, 0.9998466, -0.0095377, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
